term_str,PC1,PC2,PC3,PC4,PC5
imperiously,0.00038585224786582477,0.00014334283494606397,2.1147076625122737e-05,0.0002126196883065137,0.0008511670997012315
imperishable,0.0005781008725329208,-7.313173361764583e-05,0.00019541489057485936,-0.0002082297664372458,-0.0009160774495988322
impersonal,-0.00010192036490903101,-9.348015834284352e-05,-6.136380503096206e-05,0.00011209149524089339,-0.0001113544167820618
impersonate,-0.0009269907169314741,0.001966548260175321,0.0005203680095670867,0.0003643109481390061,-0.00034588254415669946
impersonating,-0.0005555349997338928,-0.00019537253723631327,0.0021541357164445245,0.0002890216548162322,-1.119900107940653e-05
impersonation,-0.000888591052390721,0.0020642357342102614,0.0005788313608983091,0.000272411946401009,-0.0002878640819575362
impersonator,-0.000572321930839493,0.001551312967176671,0.0005107974393054787,0.000306933769406719,-0.00029864110772645475
impertinent,3.912611451808631e-05,-5.587358733424505e-05,-0.00013633838309921273,-0.000243203141320393,-0.00015113146455418466
imperturbability,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
imperturbable,0.00023988548361329642,-0.00032588722552935134,-0.0004545570736005858,-0.00118110838044381,-0.000759910945201657
imperturbably,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
impervious,-0.00023508247722385875,0.0006297067367560706,-2.7460410410604418e-05,-0.0003293238744416091,-0.0005599146819971686
impervium,-0.0006490218964298077,0.001972221364499681,0.0006549311407506626,0.00030972462900452673,-0.00010414806833737219
impetuosity,0.0004983613821595951,6.35004860577332e-05,1.388380026267009e-05,6.110318109340152e-05,2.0398933652656344e-05
impetuous,0.0016151880456496195,8.507107550017457e-05,-9.01221643759747e-05,-0.00034090722834088656,-0.0012871756222114703
impetuously,0.0003097986265020611,-1.747544796605014e-05,-0.00027547889941103985,-0.0004468015410691816,0.0003001810745570743
impetus,0.00041310078686106417,-0.0001625910732280436,-0.0011016409373696657,-0.0016922261065924122,0.0007363702208795717
impey,1.1334121696197938e-05,-5.282003727433252e-05,-0.00019300382268819943,-0.0004232562287009545,-5.3312302827186084e-05
impinge,0.00017272754173746418,-1.0669852251238479e-06,-0.00011807563880517058,-0.00014809729258453814,0.00014129276778256208
impinged,0.0002923544208278663,7.369580586312142e-05,-5.111735395169905e-05,3.3872637733761026e-05,0.000487696137869916
impinges,1.9563057259043155e-05,-2.7936793667122527e-05,-6.816919154960637e-05,-0.0001216015706601965,-7.556573227709233e-05
impious,-0.0005030457776802726,-0.0009905831254118109,0.0014550476601488326,-0.00045152740761792863,0.0003408597356613106
impish,-0.00042774751287640223,-0.00021022286692486486,-0.00041457443783290987,-0.0006216189222260075,0.0006461549993359199
implacable,-0.00048727109183438065,0.001320091176312377,-3.3270365802597806e-05,-0.0003948072453881863,0.0004675521933180777
implanted,0.0006667979851899166,6.270308764132265e-05,0.0001681868826850977,8.560377176239946e-07,-0.0002630341162184502
implanting,-0.0006093546632393302,0.0007378873920100067,0.00015965787991457136,0.0002451117040394997,-0.00022517340144546913
implement,0.0009848606653661053,-0.000766128525190916,0.0007081713244439622,-0.00020722382167859474,-0.0017214357552218992
implementing,-0.0002861609654197412,0.0007756564835883211,0.0002553987196527354,0.00015346688470335774,-0.00014932055386322448
implicate,-7.609270085812403e-05,-7.208458519482152e-05,-6.073725767918939e-05,5.6353574502813805e-05,7.066945172954182e-05
implicated,0.00044893827692007613,5.79993646017529e-05,4.3911140983486624e-05,-1.8309559017922752e-05,-0.0008765167910707373
implication,-0.0026396297105154226,8.835988909885351e-05,0.00013234540917712238,-0.0009711636206145892,0.0004940692100747458
implicit,0.0024603453204511167,0.00029154805747081785,0.0005051072813602528,0.0004955091118282953,-0.0007102625318201475
implicitly,-0.0003656353624692533,0.0010719141806448682,0.00031607498422046057,0.0001031418423281661,-8.291027126618922e-05
implied,2.6984879816351885e-05,-0.00021256063864173825,-0.0006702334815658546,-0.0007417740996107065,0.001194446342819136
implies,-0.0008014415350191404,8.724089560191522e-05,-0.00017808272950397468,-0.00012308561979998414,0.0007451053246682394
implore,7.155771924919753e-05,-1.5029416566247342e-05,-8.13754740212606e-05,-0.00016223391916626078,4.426475773739287e-05
implored,0.00047621802343100886,0.0006162329419219596,-7.730038027740288e-05,0.00048212451632640037,-0.0008030283196550638
imploring,-2.627586554464623e-05,-0.0003604016848187465,-0.0012076462987888092,-0.0016705078882677325,0.00044391096186110666
imply,-0.0003837924318684297,-0.0006202383523937486,0.00034472403488520055,-0.000416731768461872,2.4132289612254506e-05
implying,-0.0004485816716828791,-0.0003461135836820844,-0.0006204377567942986,-0.0003675630713348516,0.0001773616039427103
impolite,-0.0012246456748402498,0.002690740814023627,0.000702524892927992,0.00040904378426867815,-0.00048496031238043656
impolitely,-7.609270085812403e-05,-7.208458519482152e-05,-6.073725767918939e-05,5.6353574502813805e-05,7.066945172954182e-05
impolitic,1.9563057259043155e-05,-2.7936793667122527e-05,-6.816919154960637e-05,-0.0001216015706601965,-7.556573227709233e-05
imponderable,0.00015194694601729277,-5.4792573739939896e-05,-0.00010253545843467512,-0.0002592629360180595,-0.0003307412583168588
import,-0.00036843871565344266,0.0030281167205733297,0.000944121995032989,0.001237881575653241,0.0014883024338117527
importance,0.0007155716568406598,0.001068935246335227,-0.00040105487930385436,-0.0012920571964851152,-0.0009399054827176517
important,-0.004622270705820487,-0.0025803521593712997,-0.004409327717417913,0.006567297154449775,-0.0008205996702055598
imported,-0.0008048507368277071,0.001487255339032026,0.00027744751313656633,0.00022450888862584101,0.00028036277196510554
importer,-0.00016606773474485948,-0.00015345441543421792,-0.0001910627052801609,-5.77482812437532e-05,6.567716575125868e-05
importune,0.00041473382706976676,0.00011720237102788004,5.76059256341975e-05,0.00023352450052461073,0.0004751067148122144
importunity,0.0009487455485737909,0.00024037172155620567,6.91325114459671e-05,0.0003653109032579783,0.0008686630788044005
impose,0.0005842771564158993,8.990355973917913e-05,-0.0005139514257530532,-0.00022171295065838293,0.0010586097387423337
imposed,0.0001222391030890036,-0.0007461035702132218,0.0009161214077406893,-0.0008078825689750043,0.0004936891396097679
imposing,0.0010281236055095667,0.001008121736615683,-2.9313612290716676e-05,-0.0001226181882533171,-0.0003562300758744661
imposition,-0.0002861609654197412,0.0007756564835883211,0.0002553987196527354,0.00015346688470335774,-0.00014932055386322448
impossibility,0.0005620670720504883,-0.0013061792194150514,-0.00012064281553614383,0.0023370608004933185,-0.0021279288839169174
impossible,0.005759690236502876,-0.002915604022949017,-0.0028761414697381776,-0.005400969301721444,-0.007205873280428639
impossibly,-8.57468155214329e-05,-5.3624208126323745e-05,-6.342015592440105e-05,2.1360412936196166e-06,1.5694597966550372e-05
imposter,-0.0002861609654197412,0.0007756564835883211,0.0002553987196527354,0.00015346688470335774,-0.00014932055386322448
impostor,-0.00039530439484040676,0.00021605607206866777,0.00010307657610532802,-0.0006355344373122331,0.0013805349681822667
imposture,0.00036753294444388085,7.708633444273733e-05,-3.4672437538915897e-06,8.269275597097188e-05,0.0002666913942946312
impotence,3.7780405653991958e-06,-1.7606679091443608e-05,-6.43346075627311e-05,-0.00014108540956698031,-1.777076760906159e-05
impotency,0.0003866504066591803,0.00011313597759912025,6.43370423047315e-05,0.0002129972165518579,0.00037032471024442447
impotent,0.0012724650335882955,0.00030388384508933837,8.918022968236491e-05,0.00040853799387338463,0.0009234605254502886
impound,-0.00025724044656429883,-0.0001608726243789713,-0.0001902604677732032,6.408123880858822e-06,4.7083793899651277e-05
impounded,-0.00033649392236396927,0.0006532788096789542,0.0001736979520978817,0.000140786080806186,-0.00012090180505370823
impounds,-8.57468155214329e-05,-5.3624208126323745e-05,-6.342015592440105e-05,2.1360412936196166e-06,1.5694597966550372e-05
impoverished,0.0007902972196321446,-0.00028018016566390007,7.611629107742083e-05,0.0002444620744721894,-0.001494860142471315
impracticability,1.9563057259043155e-05,-2.7936793667122527e-05,-6.816919154960637e-05,-0.0001216015706601965,-7.556573227709233e-05
impracticable,0.00040236239430538556,-0.00036416658171308907,-0.001364835700599129,-0.002470610118280375,-0.00031071469457566225
impracticables,-0.0004182234860446412,-0.0003759494258349252,-0.001363053475275359,-0.002138330568444867,0.0004774040828058035
impractical,-0.00045355850119937016,-0.000976373760580127,0.0015792333636033312,0.0007967164860202683,4.6171505648897084e-05
imprecation,0.0015194508412084255,0.0003057447894975778,6.146146570464078e-05,0.0003516501652605012,0.0005120971044421991
impregnable,0.0037990612543188805,0.0007461724456735889,0.0004780158695257924,0.001007579808801277,0.0011654395193099285
impregnated,0.0004359315753421593,-0.00021318097012787342,-0.0004116731943964489,-0.0011114698734442684,-0.0013312767642142977
impresario,-0.0010004653970805085,-0.0011475316268632707,-0.0012722021197224423,-0.0003067548955921069,-0.000894279224375775
impress,0.0013303296265671407,0.0019033842465890293,0.0006708918553338731,0.001274471168529773,-0.00022848327939473497
impressed,0.0017709408570394138,-0.0024722293035585865,0.003524350157354089,7.181009612693499e-05,-0.002967234729506823
impressing,0.001065190980148001,0.0002528845502106764,0.00013925669720812113,0.000402914923583672,0.0002614356067087322
impression,-0.0004481420460585623,-0.0024375943336616425,-0.0013463364389216682,-0.002670255119092155,-0.0015849446360710704
impressionable,0.00027955202002338553,-0.00012109026030763052,0.00031122889575904944,-0.00016736250510219415,6.3361431301848105e-06
impressionistic,0.00045254634446492546,3.0185341902267308e-05,4.102965257830637e-05,-4.957781176089248e-05,-0.0005959729003800061
impressive,-0.0002483111148273566,-0.0008549581056012546,-0.0005253352591984181,0.0007886416103050403,6.441246730377365e-05
imprint,0.0007556735268384254,0.0001831239532473061,1.8074009788446875e-06,0.00012059277078149568,0.0003645664998884608
imprinted,0.0004775264682446826,3.5369655433530956e-05,-4.422530782554393e-05,-4.526635064810971e-05,-4.438917685000662e-05
imprinting,1.9563057259043155e-05,-2.7936793667122527e-05,-6.816919154960637e-05,-0.0001216015706601965,-7.556573227709233e-05
imprison,0.00038585224786582477,0.00014334283494606397,2.1147076625122737e-05,0.0002126196883065137,0.0008511670997012315
imprisoned,0.00452338266223106,0.0005588575480766691,5.0363170507323686e-05,-0.00028647941162117515,-0.000805836695552026
imprisonment,0.002010302622499863,-0.00029462874847585796,0.0010779490103007803,-0.00023213935639346142,0.0015536453517311613
imprisons,0.00039861222985360654,7.689971600084962e-05,1.702203031013537e-05,6.840737917111666e-05,0.00015797817502472098
improbability,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
improbable,0.0009969920605622385,-0.00040308757344739216,-0.0005431693167300699,-0.0007081854114261431,-0.0017599836748067737
impromptu,-0.0006139050853515057,-0.0005211626465830795,-0.000503973084588626,-0.00017045401943335283,-7.102775484046377e-05
improper,-0.00023920514102189442,-0.0004289389636219751,-0.0005040661471830795,-0.0011007796735391952,0.00021969890842840392
improperly,-0.0006875252908850789,-0.00046788930559301463,-0.0007208363757654748,-0.0006669257633136205,0.0007034732205556937
improve,-0.00010382794956704033,-0.0004696944205587274,-0.0001846343125785512,-0.0004595080686608456,-0.0002540403709125895
improved,-0.0011214952141401463,-0.0016569791290747605,-0.0032526552301856905,-0.005331093099687807,0.0010959469128556363
improvement,-0.00023749380800642088,-0.0007453057501827467,0.0012835973544141437,-0.0007531033630773026,0.0007447719809378422
improvident,0.00045254634446492546,3.0185341902267308e-05,4.102965257830637e-05,-4.957781176089248e-05,-0.0005959729003800061
improving,0.00019830354416108456,-4.266449175193555e-06,-1.3013719790723555e-05,-0.00028829935819901553,-0.0004314574756881276
improvisation,5.99023320057676e-05,-0.0007962070327354886,0.001977074792401133,0.00014520755450094145,-0.0006200198052657615
improvise,-0.0003656353624692533,0.0010719141806448682,0.00031607498422046057,0.0001031418423281661,-8.291027126618922e-05
improvised,-0.0019214814962134465,-0.0039425546762731,0.006172990710981129,0.0008882628800575021,0.0012388362954750113
improvising,2.407793812942548e-05,-0.00028004364611450196,-0.00024480760321504003,-0.0005732124569482259,-0.0008329628297725479
imprudence,0.00017909337087031996,-9.796441815069618e-05,-0.00022228274122120057,-0.0005571444335696373,-0.0005067825857374024
imprudent,0.0003915437146874495,-0.00016858209195849192,-0.0003086248821259639,-0.0008301039313143653,-0.0010607588990206656
imprudently,0.0001751200893572951,-7.688052195918168e-05,-0.00014822986940357238,-0.000389565725850782,-0.00046666369382755967
impudence,-0.0004619803421623154,-0.0006762689647421448,-0.00041136312262198915,-0.001044031232470469,0.0006118184747423499
impudent,-7.451506773090202e-05,-0.00010985536876888916,-0.00011719858612436238,-8.60450558931519e-06,-0.00016912121055010163
impudently,-0.0006872345760738753,-0.0005421333032492438,-0.0007392383659123507,-7.481280408799207e-05,0.0005385529738967641
impugn,0.00015177990929271661,5.469430865787518e-05,5.836029586440449e-06,7.951954471464592e-05,0.00030729440312938887
impulse,0.0013878081030814428,-0.0007694544351136027,-0.0020142340949590672,-0.0013396081005028152,0.0007633498028543958
impulsion,6.245265596896517e-05,-8.918374354826788e-05,-0.0002740228120822848,-0.0006349115984589949,-0.00024139780766468044
impulsive,9.417567181393316e-05,-0.00014765212235970783,-0.0004933705437868399,-0.0008838660757510871,9.152693808827492e-05
impulsively,-0.000318506727607053,-0.00025592453807850903,-0.00043190594652460474,-0.0006593312439689671,0.0004260866862011563
impunity,0.0009373595116615386,0.0005375111810480587,-3.434518653514417e-05,-0.00036353301736430377,-0.0006823045416838971
impurity,-0.00022475264597795013,-0.00046768019070270135,0.0007965061860893711,0.00011184611012776078,-7.961720079451138e-05
imputation,0.0001550273208551061,2.42096068793311e-05,-5.639766425228996e-05,-3.807488495026101e-05,0.00020966296855081786
inability,-0.000133513524861843,0.00017133996451617914,-0.0011224489994864305,-0.0023331172488639954,0.0016770109226411309
inaccessibility,0.0004767132727777159,0.00014703314809738467,7.129812311213451e-05,0.0002675033258604546,0.000602904444700829
inaccessible,0.0014607857794829062,-0.00010963444948725062,-0.00045716907254501616,-0.0005529900534488078,-0.0009003372220436165
inaccuracy,-0.0010801353279949876,-0.0009120124381615195,-0.0008733341782489336,-0.0006901825609567542,0.0012410666663022131
inaccurate,0.0007701506967057357,-0.00040932450687489137,0.0011420522764590054,-3.741854936963829e-05,-0.0012902226039184213
inaction,2.724527175971729e-05,-0.0004171846085653804,-0.0010179236984997353,-0.0009307998127663071,-8.250784645861078e-05
inactive,0.0007020247990439643,-0.00033064483011582146,-0.00039453475238237406,0.0004597320054673074,-0.0006001246829357276
inactivity,0.0004806208146613748,0.00011443355377605985,-5.4609348616302816e-05,2.5847579213866175e-05,0.000625283284624892
inadequate,0.0022605337313079846,0.0018516886744806122,0.0011367945627052108,2.8319582354026273e-05,-0.002971216141378642
inadequately,0.00046230780350431003,5.406400899205884e-05,-2.0850281427530214e-05,-5.1785692480012425e-05,-0.0004470861910576988
inadmissible,-0.0007799900456157122,0.002416791063667878,0.0007227668391757945,0.00017387463925303253,-0.0005163924188430847
inadvertence,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
inadvertently,0.00012472372179886314,-7.257993543653764e-05,0.0001828771533810483,-6.36349539257729e-05,-5.874304692523092e-05
inalienable,-0.00023622644643181136,-0.00012370851194914704,-0.000262801154393072,-9.791716514311787e-05,0.00036835342940034013
inane,-0.00012362674820962628,-4.548595217387401e-05,-0.0001264464557288195,-0.00015931907208293535,0.00012980170440123696
inanimate,3.0913779801618535e-05,-0.00021726474737036674,-0.0004468098318645114,-0.0007297444033694858,0.0009323819896803077
inanity,-0.00016606773474485948,-0.00015345441543421792,-0.0001910627052801609,-5.77482812437532e-05,6.567716575125868e-05
inappropriately,3.7780405653991958e-06,-1.7606679091443608e-05,-6.43346075627311e-05,-0.00014108540956698031,-1.777076760906159e-05
inaptly,3.912611451808631e-05,-5.587358733424505e-05,-0.00013633838309921273,-0.000243203141320393,-0.00015113146455418466
inarticulate,-0.0006739017062913737,-0.0004056999373482165,-0.0007909240628208874,-0.000933040065245087,0.0009492137500150855
inarticulately,0.00021213874302569184,-2.8078145445450678e-05,-5.169672001250587e-05,0.00029469009553968945,0.00046294190422773736
inasmuch,-0.0006790754648289634,0.00010584061146567765,-0.00169535700347437,-0.003140172570171134,0.0015242391034442529
inattention,0.00015177990929271661,5.469430865787518e-05,5.836029586440449e-06,7.951954471464592e-05,0.00030729440312938887
inaudible,-0.00019093133790050535,0.0007607300277346198,-6.675115543699579e-05,-0.0005033050656419473,-0.0004923559931820159
inaudibly,-0.0011540732897437746,-0.0011037305515298917,-0.0006054640486876727,0.0004661322097951255,0.00021059630303422384
inaugurate,0.00012472372179886314,-7.257993543653764e-05,0.0001828771533810483,-6.36349539257729e-05,-5.874304692523092e-05
inaugurated,0.0006518931990175117,3.52561124087399e-05,0.00012573713261096434,7.719366024906155e-05,-0.00047866760072769724
inauguration,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
inborn,-0.0009367093069050142,0.002913562189393383,0.0009576547005750051,0.0004212089355738061,-0.0005656775330657118
inc,-0.0007412541964841214,-0.0012361968748038704,0.0008048243072082317,0.0011849714364278046,-0.00018692310562225733
inca,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
incalculable,0.000506905247501629,-0.0006415573135106867,-0.0007038953992431427,-0.00032786234712833714,-0.000706428420022269
incandescence,-0.000730484405775385,-0.0008361975207249107,-0.0013373964384798492,-0.0020134514783005934,0.00026308391617130115
incandescent,-0.0007603701095637393,-0.002400306319556688,0.002981352159830094,-0.001597454285153679,-0.0012352161912908307
incantation,-0.00010192036490903101,-9.348015834284352e-05,-6.136380503096206e-05,0.00011209149524089339,-0.0001113544167820618
incapable,2.496128677248749e-06,0.0009279495233898421,5.77312331622537e-05,-0.0004598976330296884,-0.00048682149311283943
incapacitated,-0.0007692001420647311,0.0011912475244002143,0.0013699610722098258,0.0004318021725583124,-0.00013889191678855404
incapacity,-0.0003297243226998243,-0.00022908543537940323,-0.0004946722040472768,-0.0003484984802303139,0.00013035062602310038
incarcerated,0.0005405663621125451,4.6704035953659767e-05,7.517910714959682e-05,-0.00017510174647472092,-0.0010639396493531007
incarceration,0.002817526065896296,0.0008135796885710258,0.0003701303298058921,0.0014047371198709962,0.0028103777457299003
incarnate,0.0007535229454898852,0.00021497302863259212,9.67239621295976e-05,0.0003332188156785137,0.0007827581486314229
incarnation,0.0005125690802683881,0.00015552830823389025,5.740087583165662e-05,0.00028323531814436606,0.0007078992011725616
incased,0.0006518931990175117,3.52561124087399e-05,0.00012573713261096434,7.719366024906155e-05,-0.00047866760072769724
incendiary,-0.0004012856997135164,-0.0009230282128491842,0.0018889368538175723,0.0002543814894837027,2.058688136460299e-05
incense,-0.00047437337509682263,0.0017187534875793805,0.0007580303869093788,0.00022265648707581407,-0.0001473802730188776
incentive,0.0006815129153575197,2.301212413231374e-05,0.0001216978939756921,-3.06134313592251e-05,-3.908955212283677e-05
inception,0.00021660438645655113,1.380096779971017e-05,4.5662355034811376e-05,-0.00017375753538033192,-0.0004101689775453703
incessant,0.0004835446518878959,-0.0005970912180281212,-0.0013999297803056093,-0.002248341942722283,-0.0010713825585671791
incessantly,0.0006956199964197465,-0.00030831247035408493,-0.0008408451021927472,-0.0021650697059860183,-0.0019797357646878346
inch,0.005005080860167478,0.0035481978378759157,0.001257074027339613,0.0006537699592790251,-0.003468433350097964
inched,-0.0005493379961006811,-0.0003693442998322858,-0.0006251343090930956,0.00035675163934078906,0.0004150639316468268
inching,-0.001078674868568584,-0.0007851426652034689,-0.0010817054994969656,-0.0008070907799236168,-0.0007013022524305013
incident,-0.00028949264289328356,-0.0004665329920726932,-0.0024040131970188925,-0.007886564757509998,-0.001645487843892064
incidental,0.00040844011374723915,-0.00036688951183618093,0.0009244238273571306,2.5159449380834062e-05,-0.0003740961183421489
incidentally,-0.0008849356839363379,0.00031956445659496647,0.003519289874411721,0.00020666278364151345,-0.0005022615643294549
incidently,-0.00016781650170392943,-0.00045587472168393613,0.0010427606773532974,9.394304978950454e-05,4.9605264504320095e-05
incineration,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
incinerator,-0.0003414531156391652,-0.000912935394491042,0.002096889720197784,0.0001734915071228943,0.00012299919853189407
incipient,-7.416353195548577e-05,-6.444812897626054e-05,-0.00011558968020963651,-0.0001257183106574866,-1.8784723049722653e-06
incision,0.0004324819564778932,0.00012465570601183303,3.734495892622889e-05,0.00017648738951096086,0.0005153217520465459
incisor,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
incitants,0.00041473382706976676,0.00011720237102788004,5.76059256341975e-05,0.00023352450052461073,0.0004751067148122144
incite,-0.00012454607519754682,-0.0004613682862178754,0.0010239327625380693,-2.7076302785922125e-05,0.000148588846803386
incited,-0.0003073279105390064,-0.0006013441594197416,0.0006960988634525493,-0.00026469013323119993,0.0004842383864009101
inclemency,2.5693523842624828e-06,-1.8516433785238602e-05,-6.004568658254282e-05,-0.0001448835081229354,-6.66966705066396e-05
inclement,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
inclination,0.0014330184547483524,-0.00029261175223652044,-0.00024052076024697977,-0.0007613529458237658,-0.0005119617828547186
incline,0.0041453849394686645,0.0003570100980455564,0.00020456175008031445,4.1143254585329024e-05,-0.0012518771730359278
inclined,0.003197086153800898,-0.0013718160236281525,0.00015857253474768675,-0.0034985969238334547,-0.002555284297497804
inclining,0.0006528852871867554,-3.886527395550062e-05,-9.554204763724505e-05,-0.0003801965703572165,-0.0013720066302857024
inclosed,0.0004924810834975115,-0.00012885740018293482,-0.0001469761794437191,-0.0004363899355213813,-0.0010433367532582834
inclosure,0.0014068443700663961,9.20824873965988e-05,0.00019818830389135622,-0.0005613497195897191,-0.002191781575365092
include,-0.0009470777503990651,0.002527595580077912,0.00023560986378136383,0.001607765966647885,-0.001762902551170471
included,-0.0008081561933068395,-8.661906465945935e-05,-0.0013358049823629786,-0.0014481610248443238,4.539968211568223e-05
includes,-0.00011705161321216624,0.00019194405345404375,-0.00019712319255651094,-0.0006599413476778899,0.00020878406557221717
including,-0.004332687276714472,-0.00353379280346122,-0.00336955405479423,-0.0044606367766640825,0.004686127046261101
inclusion,-0.0002278362273383706,-0.000187360151764717,-0.0002302504559716972,-5.031672288466178e-05,7.362336941105929e-05
inclusive,-0.0003309249327733542,-0.00030183919324476094,-0.0004859454509662665,-0.0006933400881183131,0.00015522012547638
incognito,-0.00037101955578265107,-0.0002559440210538983,-0.00037118797327357413,-0.0001952447287449879,6.213179023492548e-05
incoherent,0.00048559792366465165,-0.00021629087097153218,-6.352458159587424e-05,0.00016901173703157076,-0.00030010469961674305
incoherently,6.466220818457475e-05,-7.22172692496193e-05,-0.0002030440469395757,3.308637566087027e-05,0.000658703409369097
income,-0.0005458448851360988,0.0003278350331402506,-0.0006319092554794001,-0.00021812223407188287,0.0007377278330400635
incoming,-0.00017763029389980875,-0.0007461739225542972,0.0017333865279799763,0.0001474727454817428,0.000705701845577968
incommunicado,-0.000575390853169049,0.0004950423817004975,-4.818290308925e-05,-0.00012817540566349714,0.00046159722725315044
incomparable,0.0026746590072715855,0.0007243614861892899,0.0002820216069646328,0.0010889461866031415,0.0022467790614807835
incompatible,0.00041473382706976676,0.00011720237102788004,5.76059256341975e-05,0.00023352450052461073,0.0004751067148122144
incompetence,-0.00233138736072127,0.0019484929216720581,-0.0013258156201730494,-0.002819052986317511,0.0023892602994158617
incompetent,-0.0012056877833015222,0.0013302703724706742,-0.00020064681646261422,0.00044790607819071603,0.000269176870111937
incomplete,-0.0006173090982985945,0.00037924465766985227,-0.0007317946638666903,-0.0010213233809989656,-4.591168902843989e-05
incomprehensibility,-0.00021172236918315165,-0.0002882510713845319,0.00014038415633223895,0.0002147828194466354,0.000143432425411393
incomprehensible,0.0005819271451350135,-0.0008708882973598658,-0.0009730118291019288,-0.0015597362262002653,-0.001265496283156047
incomprehensibly,-0.00012443824325599555,-0.00016298531363978812,-0.00024459302140088604,0.0007670644509999604,-0.0001477822539418676
incomprehension,-0.0011533679647188226,0.00026561459975352994,-0.0006273355297776866,-0.0005852143107737309,0.0007166686712015873
incompressible,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
inconceivable,9.326702508622819e-05,-0.00013172306957340459,-0.0003471189258024925,-0.0003194688219132973,0.00013870569444452815
inconceivably,-0.00024121188210690498,0.0006765202133002789,0.00016940112985628126,2.8831030323183328e-05,-0.0002034721304236198
incongruity,0.0009499245654093402,4.884050888293957e-05,0.0003057439840042829,0.00013070898252931878,-0.0004701328208387159
incongruous,0.00038085316871221744,3.781837275329752e-05,3.7428877985747576e-05,-1.9772563210573312e-05,-0.0007657435954557539
incongruously,-0.00044030976342363876,-0.0002701270169881382,-0.0004858454634713619,-0.00026371028620478904,0.00047204979409436095
inconsiderable,1.9563057259043155e-05,-2.7936793667122527e-05,-6.816919154960637e-05,-0.0001216015706601965,-7.556573227709233e-05
inconsiderate,5.391324102689621e-05,-2.8143052520528882e-05,-4.5523550889250955e-05,-0.00013739039307998242,-0.00019572033077206802
inconsiderately,1.2846761921312414e-06,-9.258216892619301e-06,-3.002284329127141e-05,-7.24417540614677e-05,-3.33483352533198e-05
inconsistency,0.0004942883628052668,0.0001299771523715619,-1.7786345697075748e-05,8.966650638469655e-05,0.0006977917092157505
inconsistent,-5.85921280102542e-05,-0.00011301093574776582,-0.00022957930910082232,-0.00033196539455142976,1.5704363862538753e-05
inconsolable,1.8862567445164092e-05,-3.36532216775431e-05,-8.884197815084607e-05,-0.00017556610210976825,-9.854303583317141e-05
inconspicuous,-0.0009159079261810912,0.0009556532519623352,-2.034331119370369e-05,3.9619129014964213e-05,-0.0005591309823633711
inconspicuously,-0.0003656353624692533,0.0010719141806448682,0.00031607498422046057,0.0001031418423281661,-8.291027126618922e-05
incontestable,0.0001641603611658372,-4.295246672764497e-05,-4.899205981457303e-05,-0.00014546331184046038,-0.00034777891775276113
incontestably,0.0001438274845516967,-7.39545259841009e-05,-0.00017028584750876502,-0.000421851693123411,-0.00038980363177094066
incontestible,3.7780405653991958e-06,-1.7606679091443608e-05,-6.43346075627311e-05,-0.00014108540956698031,-1.777076760906159e-05
incontinently,0.0002494474435977326,-0.00014515987087307898,0.000365754306762106,-0.00012726990785154907,-0.00011748609385046496
incontrovertible,0.0004162904833184222,-4.5492377591401e-06,-7.929433495885741e-05,-0.0003001588129352512,-0.0005713802731583537
inconvenience,0.00039588283905799286,0.0005431449250610625,-0.00017780840272459296,-0.000686080759586056,-0.0008555212303572081
inconvenient,0.00024293411910106193,-0.0001044767851671286,8.695520617650071e-05,-0.0002357099947881406,-0.0003682667429224404
inconveniently,-7.609270085812403e-05,-7.208458519482152e-05,-6.073725767918939e-05,5.6353574502813805e-05,7.066945172954182e-05
incorporated,0.0006073896681531271,-5.3591903249299475e-05,-0.00010052126869673375,8.460259324832132e-05,4.4549432073985175e-05
incorrect,5.5625873409458754e-05,-0.00031471785933508085,-4.915370441655567e-05,0.0002016323713522578,-0.0010599925843459846
incorrectly,-0.0003308454294496967,-0.00036331099271764023,-4.0049138879001915e-05,0.00027718550373472656,-0.0002979394500930715
incorrigible,-0.0006490218964298077,0.001972221364499681,0.0006549311407506626,0.00030972462900452673,-0.00010414806833737219
incorruptible,1.9563057259043155e-05,-2.7936793667122527e-05,-6.816919154960637e-05,-0.0001216015706601965,-7.556573227709233e-05
